抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,原始價格,目前價格,是否含車位價格,
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/25578X?breadcrumb=list,店長推薦★麗寶大兩房鵬程首捷,桃園市八德區中正一路,大樓,5.5年,建坪 38.16,主 + 陽19.29,2樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/25578X?breadcrumb=list,有裝潢有陽台警衛管理有 140 人也在關注這間👀,有 140 人也在關注這間👀,"1,298萬","1,238",坡道平面車位
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/6339UN?breadcrumb=list,上越雅築兩房車位竹城上越,桃園市蘆竹區中山北街,大樓,16.3年,建坪 29.99,主 + 陽17.15,8樓/12樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/6339UN?breadcrumb=list,有裝潢有陽台房間皆有窗有 40 人也在關注這間👀,有 40 人也在關注這間👀,(含車位價),加入最愛,坡道機械車位
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/9038HG?breadcrumb=list,君臨三房三車位君臨天下,桃園市桃園區向善街,大樓,30.3年,建坪 80.88,主 + 陽31.14,13樓/13樓,3房2廳3衛2室(含加蓋1衛2室),https://www.sinyi.com.tw/buy/house/9038HG?breadcrumb=list,有裝潢有陽台警衛管理有 0 人也在關注這間👀,有 0 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/7505FU?breadcrumb=list,衛浴開窗紐約大時代美屋紐約大時代,桃園市桃園區大興西路二段,大樓,14.6年,建坪 49.33,主 + 陽26.84,2樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/7505FU?breadcrumb=list,有裝潢有景觀有陽台有 772 人也在關注這間👀,有 772 人也在關注這間👀,"1,998萬","1,880",坡道平面車位
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/9101HX?breadcrumb=list,米蘭小鎮面公園舒適美屋米蘭小鎮,桃園市桃園區溫州街,華廈,28.4年,建坪 45.06,主 + 陽28.95,2樓/9樓,2廳1衛,https://www.sinyi.com.tw/buy/house/9101HX?breadcrumb=list,有裝潢有景觀有陽台有 0 人也在關注這間👀,有 0 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/5560ZW?breadcrumb=list,藝文首選三房車位巴黎伯爵,桃園市桃園區莊敬路一段,大樓,30.4年,建坪 46.83,主 + 陽28.01,10樓/16樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5560ZW?breadcrumb=list,有裝潢有景觀前後陽台有 679 人也在關注這間👀,有 679 人也在關注這間👀,"1,398萬","1,288",坡道平面車位
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/3978KL?breadcrumb=list,大業寶山光合手札三房車位光合手札,桃園市桃園區民富十一街,大樓,12.0年,建坪 53.18,主 + 陽30.86,2樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3978KL?breadcrumb=list,有裝潢前後陽台有陽台有 661 人也在關注這間👀,有 661 人也在關注這間👀,"1,888萬","1,798",坡道平面車位
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/7995VC?breadcrumb=list,龍安《真愛Ｅ區》３房車位宏國真愛E區,桃園市桃園區龍鳳三街,大樓,26.6年,建坪 42.79,主 + 陽25.83,10樓/20樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/7995VC?breadcrumb=list,有景觀有陽台廁所開窗有 96 人也在關注這間👀,有 96 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/4970HV?breadcrumb=list,遠雄文青高樓溫馨美屋遠雄文青,桃園市龜山區文青路,大樓,10.2年,建坪 59.2,主 + 陽35.19,19樓/23樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/4970HV?breadcrumb=list,有裝潢有景觀前後陽台有 77 人也在關注這間👀,有 77 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/4102BX?breadcrumb=list,楊梅舞揚一綻質感３房車位,桃園市楊梅區新農街二段,華廈,12.5年,建坪 45.75,主 + 陽27.18,1樓/9樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4102BX?breadcrumb=list,有裝潢前後陽台有陽台有 231 人也在關注這間👀,有 231 人也在關注這間👀,"1,398萬","1,288",坡道平面車位
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/9927KR?breadcrumb=list,近書法公園大兩房車位勝旺雲詠,桃園市大園區領航北路四段,華廈,9.8年,建坪 38.78,主 + 陽19.97,2樓/8樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/9927KR?breadcrumb=list,有裝潢警衛管理具垃圾處理有 59 人也在關注這間👀,有 59 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/4972XX?breadcrumb=list,面山豪景四季三房雙車位豪景四季,桃園市蘆竹區六福一路,大樓,20.3年,建坪 68.45,主 + 陽37.06,8樓/12樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/4972XX?breadcrumb=list,有裝潢有景觀前後陽台有 1026 人也在關注這間👀,有 1026 人也在關注這間👀,"2,168萬","1,988",兩個以上車位
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/2091NZ?breadcrumb=list,經典威世紀採光通風美屋九揚威世紀,桃園市龜山區文興路,辦公/大樓,27.5年,建坪 27.12,主 + 陽20.64,4樓/14樓,1房2廳1衛1室,https://www.sinyi.com.tw/buy/house/2091NZ?breadcrumb=list,前後陽台有陽台廁所開窗有 161 人也在關注這間👀,有 161 人也在關注這間👀,"1,316萬","1,198",
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/2431MY?breadcrumb=list,高賓一樓優質五房高賓,桃園市桃園區大業路一段,華廈,34.4年,建坪 52.69,主建物40.04,1樓/7樓,5房1廳2衛,https://www.sinyi.com.tw/buy/house/2431MY?breadcrumb=list,有裝潢警衛管理近公園有 111 人也在關注這間👀,有 111 人也在關注這間👀,"2,688萬","2,288",
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/5126KW?breadcrumb=list,［大降］八德露臺兩房車位金鼎,桃園市八德區和平路,華廈/辦公,17.7年,建坪 28.7,主建物14.05,5樓/5樓,2房2廳1衛1室,https://www.sinyi.com.tw/buy/house/5126KW?breadcrumb=list,有裝潢有景觀房間皆有窗有 1700 人也在關注這間👀,有 1700 人也在關注這間👀,"1,568萬","1,368",坡道平面車位
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/7268HK?breadcrumb=list,藝文上城一樓庭院三房車位上城,桃園市桃園區大興西路二段,大樓,17.5年,建坪 46.82,主 + 陽25.72,1樓/13樓,3房2廳2衛1室(含加蓋0.5衛1室),https://www.sinyi.com.tw/buy/house/7268HK?breadcrumb=list,有裝潢前後陽台有陽台有 8 人也在關注這間👀,有 8 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_21_57,4,https://www.sinyi.com.tw//buy/house/13575D?breadcrumb=list,店長推薦！歡喜城裝潢兩房皇翔歡喜城,桃園市龜山區文青路,大樓,10.3年,建坪 42.15,主 + 陽21.81,13樓/19樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/13575D?breadcrumb=list,有景觀前後陽台有陽台有 425 人也在關注這間👀,有 425 人也在關注這間👀,"1,688萬","1,498",坡道平面車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/62199T?breadcrumb=list,下南崁西康路大三房！,桃園市蘆竹區西康路,華廈,33.0年,建坪 34.59,主 + 陽28.13,3樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/62199T?breadcrumb=list,有裝潢有陽台廁所開窗有 365 人也在關注這間👀,有 365 人也在關注這間👀,968萬,898,
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/2451NK?breadcrumb=list,米蘭小鎮舒適美宅米蘭小鎮,桃園市桃園區溫州街,華廈,28.4年,建坪 45.06,主 + 陽28.95,2樓/9樓,2廳,https://www.sinyi.com.tw/buy/house/2451NK?breadcrumb=list,有裝潢有景觀有陽台有 0 人也在關注這間👀,有 0 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/1165KJ?breadcrumb=list,合展悦禾邊間高樓三房美屋合展悦禾,桃園市桃園區慈文路,大樓,2.3年,建坪 41.13,主 + 陽22.73,15樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1165KJ?breadcrumb=list,有景觀有陽台廁所開窗有 270 人也在關注這間👀,有 270 人也在關注這間👀,"2,168萬","1,988",坡道平面車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/6341YX?breadcrumb=list,客運園區景觀三房車位,桃園市大園區溪福路,大樓,0.7年,建坪 46.56,主 + 陽25.79,11樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6341YX?breadcrumb=list,有裝潢有景觀前後陽台有 225 人也在關注這間👀,有 225 人也在關注這間👀,"1,650萬","1,360",坡道平面車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/19869J?breadcrumb=list,彩虹景觀視野美宅合雄君璽,桃園市蘆竹區忠孝西路,大樓,12.1年,建坪 67.97,主 + 陽40.4,20樓/21樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/19869J?breadcrumb=list,有裝潢有景觀前後陽台有 144 人也在關注這間👀,有 144 人也在關注這間👀,"3,098萬","2,980",坡道平面車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/3634FD?breadcrumb=list,真的便宜❤️溫馨三房車位龍之鄉,桃園市桃園區龍祥街,大樓,31.4年,建坪 45.06,主 + 陽27.65,9樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3634FD?breadcrumb=list,有裝潢前後陽台有陽台有 1295 人也在關注這間👀,有 1295 人也在關注這間👀,"1,288萬","1,168",坡道平面車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/0912PP?breadcrumb=list,富宇景觀兩房車位,桃園市龜山區文化二路,大樓,3.7年,建坪 38.24,主 + 陽18.61,11樓/14樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/0912PP?breadcrumb=list,有裝潢有景觀前後陽台有 137 人也在關注這間👀,有 137 人也在關注這間👀,"1,568萬","1,488",坡道平面車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/7744DN?breadcrumb=list,近振聲高中－頂樓明亮公寓,桃園市桃園區秀山路,公寓,47.2年,建坪 20.3,主建物20.3,4樓/4樓,2房1廳1衛1室,https://www.sinyi.com.tw/buy/house/7744DN?breadcrumb=list,有裝潢前後陽台有陽台有 581 人也在關注這間👀,有 581 人也在關注這間👀,638萬,568,
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/6714PL?breadcrumb=list,青埔｜新大代代木朝南三房,桃園市大園區致成路,大樓,0.5年,建坪 47.79,主 + 陽26.13,12樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6714PL?breadcrumb=list,有景觀前後陽台有陽台有 38 人也在關注這間👀,有 38 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/2919BR?breadcrumb=list,中路市府商圈３房車位市府采舍,桃園市桃園區正光路,大樓,7.3年,建坪 48.1,主 + 陽24.88,2樓/13樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2919BR?breadcrumb=list,毛胚屋警衛管理具垃圾處理有 215 人也在關注這間👀,有 215 人也在關注這間👀,"2,280萬","1,988",坡道平面車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/4099CN?breadcrumb=list,都市生活視野三房車位都市生活,桃園市桃園區大有路,大樓,31.4年,建坪 48.48,主 + 陽28.84,10樓/16樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4099CN?breadcrumb=list,前後陽台有陽台廁所開窗有 1664 人也在關注這間👀,有 1664 人也在關注這間👀,"1,250萬","1,150",坡道平面車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/0760WH?breadcrumb=list,尚林御園大四房車位尚林御園,桃園市桃園區天祥一街,大樓,28.9年,建坪 61.56,主 + 陽41.36,4樓/17樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/0760WH?breadcrumb=list,有裝潢廁所開窗房間皆有窗有 214 人也在關注這間👀,有 214 人也在關注這間👀,"2,288萬","1,998",坡道機械車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/6252KB?breadcrumb=list,藝文中悅登峰單層獨戶豪邸中悅登峰,桃園市桃園區大興西路一段,大樓,21.4年,建坪 155.58,主 + 陽105.03,7樓/23樓,4房2廳3衛2室,https://www.sinyi.com.tw/buy/house/6252KB?breadcrumb=list,有裝潢前後陽台有陽台有 96 人也在關注這間👀,有 96 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/1049LN?breadcrumb=list,近青埔青塘園高樓層景觀戶太子馥2,桃園市中壢區領航北路二段,大樓,10.5年,建坪 87.23,主 + 陽45.26,19樓/19樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/1049LN?breadcrumb=list,有裝潢有景觀前後陽台有 86 人也在關注這間👀,有 86 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/4606PX?breadcrumb=list,近內壢火車站兩房美屋皇家特區,桃園市中壢區莊敬路,華廈,30.4年,建坪 22.73,主 + 陽18,6樓/8樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/4606PX?breadcrumb=list,有裝潢前後陽台有陽台有 665 人也在關注這間👀,有 665 人也在關注這間👀,988萬,888,
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/9567JL?breadcrumb=list,高鐵旁永麗花園三房雙車位永麗花園,桃園市中壢區青境路,大樓,2.8年,建坪 65.21,主 + 陽30.96,4樓/21樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9567JL?breadcrumb=list,有裝潢有景觀前後陽台有 23 人也在關注這間👀,有 23 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/2358NB?breadcrumb=list,近內壢火車站鍾愛三房車位鍾愛一生,桃園市中壢區成章二街,華廈,30.9年,建坪 43,主 + 陽27.05,3樓/9樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2358NB?breadcrumb=list,有裝潢有陽台房間皆有窗有 913 人也在關注這間👀,有 913 人也在關注這間👀,"1,198萬","1,098",坡道平面車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/10225N?breadcrumb=list,青埔東方文華２房美居玖都東方文華,桃園市大園區大成路一段,大樓,10.1年,建坪 47.01,主 + 陽25.14,6樓/11樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/10225N?breadcrumb=list,有裝潢前後陽台有陽台有 58 人也在關注這間👀,有 58 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/9560RJ?breadcrumb=list,新希臘稀有釋出三房車位,桃園市龍潭區神龍路,大樓,18.1年,建坪 46.62,主 + 陽25.12,8樓/13樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9560RJ?breadcrumb=list,有裝潢有陽台警衛管理有 395 人也在關注這間👀,有 395 人也在關注這間👀,"1,338萬","1,199",坡道平面車位
2025_10_15 22_22_02,5,https://www.sinyi.com.tw//buy/house/2673KT?breadcrumb=list,Ａ７甲子園舒適三房竹城甲子園,桃園市龜山區文化一路,大樓,3.9年,建坪 45.96,主 + 陽25.56,11樓/24樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2673KT?breadcrumb=list,有裝潢有景觀有陽台有 164 人也在關注這間👀,有 164 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/0847JW?breadcrumb=list,專任△天閱兩房平面大車位天閱,桃園市平鎮區德育路二段,大樓,14.8年,建坪 38.14,主 + 陽18.62,15樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/0847JW?breadcrumb=list,有裝潢有景觀有陽台有 564 人也在關注這間👀,有 564 人也在關注這間👀,"1,398萬","1,298",坡道平面車位
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/7415VL?breadcrumb=list,稀世珍寶‧麗寶紐約麗寶紐約,桃園市桃園區介壽路,大樓,22.2年,建坪 19.79,主 + 陽13.88,7樓/14樓,1房1廳1衛1室,https://www.sinyi.com.tw/buy/house/7415VL?breadcrumb=list,有裝潢有陽台房間皆有窗有 1847 人也在關注這間👀,有 1847 人也在關注這間👀,988萬,898,
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/4581GU?breadcrumb=list,小資首選龜山幸福五街小宅,桃園市龜山區幸福五街,公寓,44.9年,建坪 22.11,主 + 陽22.11,4樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/4581GU?breadcrumb=list,有裝潢前後陽台有陽台有 3750 人也在關注這間👀,有 3750 人也在關注這間👀,688萬,598,
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/3050SK?breadcrumb=list,大有檳城三房車位台北檳城(大有),桃園市桃園區民有東路,大樓,31.2年,建坪 46.68,主 + 陽29.35,4樓/11樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/3050SK?breadcrumb=list,有裝潢前後陽台有陽台有 259 人也在關注這間👀,有 259 人也在關注這間👀,"1,398萬","1,298",坡道平面車位
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/0117QG?breadcrumb=list,力霸花園城大三房力霸花園城,桃園市八德區介壽路二段,大樓,32.4年,建坪 46.05,主 + 陽31.48,2樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0117QG?breadcrumb=list,有陽台警衛管理花園有 261 人也在關注這間👀,有 261 人也在關注這間👀,"1,298萬","1,150",
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/33008X?breadcrumb=list,☆低總價大大大空間☆,桃園市桃園區寶山街,華廈,31.3年,建坪 33.05,主 + 陽27.92,2樓/7樓,4房2廳1衛1室(含加蓋1房1廳1衛1室),https://www.sinyi.com.tw/buy/house/33008X?breadcrumb=list,有裝潢有陽台廁所開窗有 426 人也在關注這間👀,有 426 人也在關注這間👀,"1,168萬","1,068",
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/6095RQ?breadcrumb=list,麗寶新傳次頂樓三房車位麗寶新傳1期,桃園市蘆竹區南昌路,華廈,25.7年,建坪 37.94,主 + 陽22.8,8樓/9樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6095RQ?breadcrumb=list,有裝潢有景觀有陽台有 144 人也在關注這間👀,有 144 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/5705ZQ?breadcrumb=list,近省道美學苑三房車位美學苑,桃園市桃園區中山路,大樓,19.8年,建坪 42.28,主 + 陽25.58,8樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5705ZQ?breadcrumb=list,有裝潢有景觀有陽台有 181 人也在關注這間👀,有 181 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/5343TF?breadcrumb=list,桃大誠中庭景觀美３房桃大誠,桃園市八德區公園路,大樓,4.3年,建坪 51.11,主 + 陽27.07,8樓/24樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5343TF?breadcrumb=list,有裝潢有景觀前後陽台有 845 人也在關注這間👀,有 845 人也在關注這間👀,"2,468萬","2,298",坡道平面車位
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/2783FK?breadcrumb=list,️視野寬敞三房宅麗寶青年時代,桃園市八德區豐德路,大樓,7.0年,建坪 46.69,主 + 陽23.83,6樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2783FK?breadcrumb=list,有裝潢有景觀前後陽台有 551 人也在關注這間👀,有 551 人也在關注這間👀,"1,598萬","1,498",坡道平面車位
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/7800UU?breadcrumb=list,青埔Ａ１９躍世界３房車位佳昂躍世界,桃園市中壢區永能路,大樓,12.4年,建坪 53.44,主 + 陽27.71,3樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/7800UU?breadcrumb=list,有裝潢前後陽台有陽台有 1299 人也在關注這間👀,有 1299 人也在關注這間👀,"2,150萬","1,988",坡道平面車位
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/9383KN?breadcrumb=list,龍安藝術名廈整新邊間三房,桃園市桃園區國豐六街,華廈,31.5年,建坪 34.01,主 + 陽27.41,8樓/8樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9383KN?breadcrumb=list,有裝潢有景觀前後陽台有 1586 人也在關注這間👀,有 1586 人也在關注這間👀,"1,128萬",968,
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/5102GY?breadcrumb=list,鴻灃ＡＲＴ二房車位景觀宅鴻灃ART,桃園市桃園區新埔三街,大樓,7.4年,建坪 34.38,主 + 陽16.56,12樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/5102GY?breadcrumb=list,有裝潢有景觀廁所開窗有 781 人也在關注這間👀,有 781 人也在關注這間👀,"1,580萬","1,488",坡道平面車位
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/8376FS?breadcrumb=list,稀有*國泰近未來捷運站國泰新都A,桃園市八德區介壽路一段,大樓,33.3年,建坪 56.32,主建物34.35,1樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8376FS?breadcrumb=list,警衛管理花園近公園有 484 人也在關注這間👀,有 484 人也在關注這間👀,"1,458萬","1,318",坡道平面車位
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/7395JX?breadcrumb=list,近文華國小ｌ耀捷境三房耀捷境,桃園市龜山區文化七路,華廈,14.0年,建坪 45.09,主 + 陽23.7,4樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/7395JX?breadcrumb=list,有裝潢有景觀有陽台有 210 人也在關注這間👀,有 210 人也在關注這間👀,"1,988萬","1,880",坡道平面車位
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/52634B?breadcrumb=list,公園都市採光明亮宅公園都市,桃園市桃園區大有路,大樓,32.2年,建坪 43.76,主 + 陽26.83,22樓/22樓,2房2廳2衛1室,https://www.sinyi.com.tw/buy/house/52634B?breadcrumb=list,有景觀前後陽台有陽台有 66 人也在關注這間👀,有 66 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/4944SF?breadcrumb=list,麥當勞旁中日龍族３房車位,桃園市八德區中華路,大樓,29.9年,建坪 32.52,主 + 陽21.76,8樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4944SF?breadcrumb=list,有裝潢有景觀前後陽台有 63 人也在關注這間👀,有 63 人也在關注這間👀,950萬,930,坡道機械車位
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/3759AK?breadcrumb=list,明日朗朗美裝潢有車位明日朗朗,桃園市中壢區永泰路,大樓,5.5年,建坪 31.89,主 + 陽15.49,8樓/17樓,1房2廳1衛,https://www.sinyi.com.tw/buy/house/3759AK?breadcrumb=list,有裝潢房間皆有窗警衛管理有 691 人也在關注這間👀,有 691 人也在關注這間👀,"1,498萬","1,398",坡道平面車位
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/29159L?breadcrumb=list,近未來園區格局佳三房車位中山京華,桃園市中壢區仁美二街,華廈,28.6年,建坪 39.8,主 + 陽25.33,4樓/8樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/29159L?breadcrumb=list,有裝潢有景觀有陽台有 67 人也在關注這間👀,有 67 人也在關注這間👀,(含車位價),加入最愛,坡道機械車位
2025_10_15 22_22_08,6,https://www.sinyi.com.tw//buy/house/9084RT?breadcrumb=list,內壢火車站邊間採光美屋,桃園市中壢區長樂街,公寓,45.5年,建坪 29.86,主 + 陽29.85,3樓/4樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/9084RT?breadcrumb=list,前後陽台有陽台廁所開窗有 17 人也在關注這間👀,有 17 人也在關注這間👀,加入最愛,620,
2025_10_15 22_22_16,7,https://www.sinyi.com.tw//buy/house/5203BC?breadcrumb=list,美麗歐洲高樓溫馨兩房美麗歐洲,桃園市中壢區中園路,大樓,18.6年,建坪 24.47,主 + 陽17.19,11樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/5203BC?breadcrumb=list,有裝潢有陽台房間皆有窗有 149 人也在關注這間👀,有 149 人也在關注這間👀,加入最愛,899,
2025_10_15 22_22_16,7,https://www.sinyi.com.tw//buy/house/6305BB?breadcrumb=list,青埔市二期３房車位宜誠青埔市-二期,桃園市大園區領航北路四段,華廈,17.0年,建坪 45.1,主 + 陽26.11,10樓/10樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6305BB?breadcrumb=list,有裝潢有景觀有陽台有 86 人也在關注這間👀,有 86 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_22_16,7,https://www.sinyi.com.tw//buy/house/3608ZQ?breadcrumb=list,靜崗逸居三房車位竹城靜崗,桃園市蘆竹區長春路,大樓,20.9年,建坪 43.53,主 + 陽26.29,7樓/11樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3608ZQ?breadcrumb=list,有裝潢有景觀有陽台有 325 人也在關注這間👀,有 325 人也在關注這間👀,"1,588萬","1,558",坡道平面車位
2025_10_15 22_22_16,7,https://www.sinyi.com.tw//buy/house/9273ZG?breadcrumb=list,楊梅新都悅３房１室雙車位新都悅,桃園市楊梅區梅獅路二段,大樓,11.8年,建坪 65.57,主 + 陽30.76,4樓/13樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/9273ZG?breadcrumb=list,有裝潢前後陽台有陽台有 461 人也在關注這間👀,有 461 人也在關注這間👀,"1,688萬","1,498",兩個以上車位
2025_10_15 22_22_16,7,https://www.sinyi.com.tw//buy/house/2476CV?breadcrumb=list,龍安‧質感亮眼兩房車位國強一街,桃園市桃園區國強一街,華廈,22.5年,建坪 35.41,主 + 陽19.86,7樓/9樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/2476CV?breadcrumb=list,有裝潢有陽台警衛管理有 1668 人也在關注這間👀,有 1668 人也在關注這間👀,"1,198萬","1,098",坡道平面車位
2025_10_15 22_22_16,7,https://www.sinyi.com.tw//buy/house/6395GW?breadcrumb=list,稀有釋出電梯大三房,桃園市龜山區文七二街,華廈,23.2年,建坪 34.03,主 + 陽29.05,4樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6395GW?breadcrumb=list,有景觀前後陽台有陽台有 112 人也在關注這間👀,有 112 人也在關注這間👀,"1,888萬","1,698",
