抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,原始價格,目前價格,是否含車位價格,
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/5192JG?breadcrumb=list,大有可為高樓採光啵亮三房親家No52大有...,台中市南屯區文心路一段,大樓,21.8年,建坪 34.21,主 + 陽23.71,13樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5192JG?breadcrumb=list,有裝潢有景觀有陽台有 639 人也在關注這間👀,有 639 人也在關注這間👀,"1,398萬","1,288",
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/5692VR?breadcrumb=list,世貿寬寬的家三房稀有格局寬寬的家,台中市西屯區工業區一路,大樓,30.8年,建坪 42.76,主 + 陽31.34,10樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5692VR?breadcrumb=list,有裝潢廁所開窗警衛管理有 249 人也在關注這間👀,有 249 人也在關注這間👀,"1,468萬","1,299",坡道機械車位
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/2797AZ?breadcrumb=list,全新康波三房平車,台中市太平區環中東路三段,大樓,0.7年,建坪 47.11,主 + 陽25.97,4樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2797AZ?breadcrumb=list,有裝潢前後陽台有陽台有 144 人也在關注這間👀,有 144 人也在關注這間👀,"1,698萬","1,520",坡道平面車位
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/8730JW?breadcrumb=list,精銳建設兩房平車位精銳軟園1號-B...,台中市大里區公園街,大樓,5.8年,建坪 36.07,主 + 陽16.04,6樓/11樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/8730JW?breadcrumb=list,有裝潢有陽台房間皆有窗有 128 人也在關注這間👀,有 128 人也在關注這間👀,"1,458萬","1,288",坡道平面車位
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/8124ZW?breadcrumb=list,近中山醫捷運輕屋齡未來之翼,台中市南區文心南十路,大樓,19.3年,建坪 36.95,主建物24,32樓/32樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8124ZW?breadcrumb=list,有裝潢有景觀警衛管理有 464 人也在關注這間👀,有 464 人也在關注這間👀,"1,238萬","1,088",坡道機械車位
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/0176YZ?breadcrumb=list,誠意出售國美商圈由鉅ＡＺAZ學生活,台中市西區五權七街,大樓,19.0年,建坪 62.62,主 + 陽40.58,13樓/13樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/0176YZ?breadcrumb=list,有裝潢有景觀前後陽台有 1694 人也在關注這間👀,有 1694 人也在關注這間👀,"3,188萬","2,598",坡道平面車位
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/5254VY?breadcrumb=list,店長首推⭐興大景觀平車戶興大之星,台中市大里區大明路,大樓,16.0年,建坪 40.14,主 + 陽24.74,14樓/14樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/5254VY?breadcrumb=list,有景觀前後陽台有陽台有 549 人也在關注這間👀,有 549 人也在關注這間👀,"1,780萬","1,458",坡道平面車位
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/60322E?breadcrumb=list,★寶輝秋紅谷朝南看歌劇院寶輝秋紅谷,台中市西屯區市政北六路,大樓,10.2年,建坪 197.77,主 + 陽110.01,8樓/41樓,7房3廳4衛,https://www.sinyi.com.tw/buy/house/60322E?breadcrumb=list,有裝潢有景觀前後陽台有 45 人也在關注這間👀,有 45 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/4613SS?breadcrumb=list,由鉅藏玉２０Ｆ裝潢豪邸由鉅藏玉,台中市西屯區市政北一路,大樓,17.8年,建坪 119.77,主 + 陽76.39,20樓/26樓,5房2廳3衛1室,https://www.sinyi.com.tw/buy/house/4613SS?breadcrumb=list,有裝潢有景觀前後陽台有 478 人也在關注這間👀,有 478 人也在關注這間👀,"5,388萬","4,950",兩個以上車位
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/3019WT?breadcrumb=list,陽光之邑視野三房雙平車陽光之邑,台中市南屯區文山九街,大樓,30.3年,建坪 50.2,主 + 陽27.22,8樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3019WT?breadcrumb=list,有裝潢有景觀前後陽台有 647 人也在關注這間👀,有 647 人也在關注這間👀,"1,680萬","1,380",兩個以上車位
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/6458RS?breadcrumb=list,急售～南屯兩房平車菁科2MAX,台中市南屯區春安路,大樓,1.6年,建坪 38.66,主 + 陽18.67,9樓/24樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/6458RS?breadcrumb=list,有陽台廁所開窗房間皆有窗有 1900 人也在關注這間👀,有 1900 人也在關注這間👀,"1,698萬","1,398",坡道平面車位
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/8533SQ?breadcrumb=list,強案！！新月灣私藏美屋新月灣,台中市南區文心南路,大樓,14.7年,建坪 53.83,主 + 陽26.39,5樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8533SQ?breadcrumb=list,有裝潢有陽台廁所開窗有 245 人也在關注這間👀,有 245 人也在關注這間👀,"2,498萬","2,098",兩個以上車位
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/9933YX?breadcrumb=list,富宇中央公園高樓美視野戶,台中市清水區中山路,大樓,4.0年,建坪 27.47,主 + 陽15.77,12樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/9933YX?breadcrumb=list,有裝潢有陽台警衛管理有 141 人也在關注這間👀,有 141 人也在關注這間👀,"1,398萬","1,088",坡道機械車位
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/7077MM?breadcrumb=list,近中興大學五間收租美套房,台中市大里區永東街,套房/公寓,45.5年,建坪 34.66,主建物34.66,3樓/5樓,5房1廳5衛,https://www.sinyi.com.tw/buy/house/7077MM?breadcrumb=list,有裝潢有陽台廁所開窗有 141 人也在關注這間👀,有 141 人也在關注這間👀,"1,198萬","1,058",
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/18877G?breadcrumb=list,臻選新匯高樓三房車位親家新匯,台中市南區正氣街,大樓,10.5年,建坪 45.94,主 + 陽27,11樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/18877G?breadcrumb=list,有裝潢有景觀前後陽台有 172 人也在關注這間👀,有 172 人也在關注這間👀,"1,888萬","1,738",坡道機械車位
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/2002JQ?breadcrumb=list,富霖映樂三房平車,台中市大肚區瑞井路,華廈,1.3年,建坪 39.75,主 + 陽20.98,1樓/8樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2002JQ?breadcrumb=list,有裝潢廁所開窗警衛管理有 29 人也在關注這間👀,有 29 人也在關注這間👀,"1,488萬","1,298",坡道平面車位
2025_10_15 22_29_36,4,https://www.sinyi.com.tw//buy/house/2449VZ?breadcrumb=list,低於實登近昌平商圈地點讚川普皇家,台中市北屯區大連路三段,華廈,33.0年,建坪 40.08,主 + 陽31.64,2樓/8樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2449VZ?breadcrumb=list,有裝潢前後陽台有陽台有 569 人也在關注這間👀,有 569 人也在關注這間👀,"1,128萬",968,
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/0435WL?breadcrumb=list,【漢口商圈】稀有百坪商辦,台中市北區漢口路四段,辦公/大樓,34.9年,建坪 141.88,主 + 陽92.31,4樓/17樓,1廳,https://www.sinyi.com.tw/buy/house/0435WL?breadcrumb=list,有裝潢廁所開窗警衛管理有 21 人也在關注這間👀,有 21 人也在關注這間👀,"3,588萬","3,300",坡道平面車位
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/1779QY?breadcrumb=list,雲世紀Ａ區３房平車位雲世紀A區羅丹之...,台中市西屯區西屯路三段,大樓,10.0年,建坪 60.13,主 + 陽32.61,19樓/25樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1779QY?breadcrumb=list,有裝潢有景觀前後陽台有 588 人也在關注這間👀,有 588 人也在關注這間👀,"2,980萬","2,598",坡道平面車位
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/5573YK?breadcrumb=list,小資首選太原園道一房一廳左右逢源,台中市北區太原一街,大樓,31.3年,建坪 22.04,主 + 陽12.84,4樓/14樓,1房1廳1衛1室,https://www.sinyi.com.tw/buy/house/5573YK?breadcrumb=list,有裝潢有景觀房間皆有窗有 446 人也在關注這間👀,有 446 人也在關注這間👀,720萬,680,
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/9394ZF?breadcrumb=list,大降價！南屯３房平車麗寶微笑城市1,台中市南屯區春安三街,大樓,5.2年,建坪 42.58,主 + 陽20.85,2樓/15樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/9394ZF?breadcrumb=list,有景觀前後陽台有陽台有 3138 人也在關注這間👀,有 3138 人也在關注這間👀,"1,588萬","1,333",坡道平面車位
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/1186FN?breadcrumb=list,專任登陽步康橋高樓平車登陽步康橋,台中市大里區爽文路,大樓,6.8年,建坪 50.04,主 + 陽25.55,16樓/22樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1186FN?breadcrumb=list,有裝潢有景觀前後陽台有 634 人也在關注這間👀,有 634 人也在關注這間👀,"2,168萬","2,068",坡道平面車位
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/9828PP?breadcrumb=list,近好市多採光大三房,台中市南屯區南屯路二段,大樓,33.0年,建坪 34.65,主 + 陽34.65,4樓/14樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/9828PP?breadcrumb=list,有裝潢前後陽台有陽台有 1146 人也在關注這間👀,有 1146 人也在關注這間👀,"1,288萬",998,
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/2697WZ?breadcrumb=list,大降！退休好宅大３房平車音樂花園,台中市西屯區西屯路二段,華廈,25.8年,建坪 45.42,主 + 陽28.35,8樓/9樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2697WZ?breadcrumb=list,有裝潢有景觀有陽台有 856 人也在關注這間👀,有 856 人也在關注這間👀,"1,768萬","1,638",坡道平面車位
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/9326AH?breadcrumb=list,中興大學學府商圈三房車位大東家－華園,台中市南區學府路,大樓,30.2年,建坪 33.97,主 + 陽22.25,7樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9326AH?breadcrumb=list,前後陽台有陽台警衛管理有 382 人也在關注這間👀,有 382 人也在關注這間👀,"1,068萬",998,坡道機械車位
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/5937LL?breadcrumb=list,帥二房近昌平崇德商圈讚國聚知青,台中市北屯區崇德二路二段,大樓,11.0年,建坪 42.96,主 + 陽21.09,7樓/14樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/5937LL?breadcrumb=list,有裝潢前後陽台有陽台有 176 人也在關注這間👀,有 176 人也在關注這間👀,"2,160萬","2,050",坡道平面車位
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/1203BC?breadcrumb=list,降價！近中興大學大四房,台中市南區忠明南路,公寓,39.0年,建坪 40.31,主 + 陽40.31,3樓/5樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/1203BC?breadcrumb=list,有裝潢有景觀前後陽台有 289 人也在關注這間👀,有 289 人也在關注這間👀,988萬,888,
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/6742WW?breadcrumb=list,近逢甲雙陽台兩房有車位長城,台中市西屯區逢明街,大樓,31.3年,建坪 29.5,主 + 陽22.46,9樓/13樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/6742WW?breadcrumb=list,有裝潢前後陽台有陽台有 276 人也在關注這間👀,有 276 人也在關注這間👀,"1,286萬","1,186",坡道機械車位
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/5784KV?breadcrumb=list,近忠孝夜市邊間採光美四房藝術哈佛,台中市南區建成路,大樓,31.7年,建坪 40.6,主 + 陽35.6,3樓/12樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/5784KV?breadcrumb=list,有裝潢房間皆有窗警衛管理有 192 人也在關注這間👀,有 192 人也在關注這間👀,"1,198萬","1,136",
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/9603JF?breadcrumb=list,櫻花建設精裝雙主臥雙平車,台中市太平區環中東路四段,大樓,4.2年,建坪 71.14,主 + 陽34.79,8樓/15樓,4房2廳3衛,https://www.sinyi.com.tw/buy/house/9603JF?breadcrumb=list,前後陽台有陽台廁所開窗有 511 人也在關注這間👀,有 511 人也在關注這間👀,"2,388萬","2,188",兩個以上車位
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/8932QX?breadcrumb=list,松竹雙鐵共構裝潢三房平車盛築松築,台中市北屯區北屯路,大樓,5.9年,建坪 46.65,主 + 陽24.85,7樓/11樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8932QX?breadcrumb=list,有裝潢有景觀前後陽台有 581 人也在關注這間👀,有 581 人也在關注這間👀,"1,988萬","1,898",坡道平面車位
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/4800AD?breadcrumb=list,大毅履幸福質感四房履幸福,台中市北屯區崇德六路,大樓,17.1年,建坪 53.48,主 + 陽30.48,5樓/15樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/4800AD?breadcrumb=list,有裝潢有陽台廁所開窗有 241 人也在關注這間👀,有 241 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/6671RP?breadcrumb=list,鼎泰鑫極高樓三房雙車位極,台中市南區復興路三段,大樓,13.9年,建坪 59.67,主 + 陽31.13,8樓/11樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6671RP?breadcrumb=list,有裝潢有景觀有陽台有 60 人也在關注這間👀,有 60 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/8912VT?breadcrumb=list,七期森林公園高樓三房平車博克萊,台中市南屯區大墩七街,大樓,4.0年,建坪 42.71,主 + 陽20.06,20樓/24樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8912VT?breadcrumb=list,有景觀有陽台廁所開窗有 0 人也在關注這間👀,有 0 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/0477VZ?breadcrumb=list,聖府晶華～高樓～裝潢３房聖府晶華,台中市北屯區后庄北路,大樓,26.8年,建坪 33.59,主 + 陽25.21,10樓/16樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0477VZ?breadcrumb=list,有裝潢有景觀有陽台有 0 人也在關注這間👀,有 0 人也在關注這間👀,加入最愛,"1,048",
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/9091GL?breadcrumb=list,近文心森林捷運站美套,台中市南屯區大英街,華廈/套房,34.5年,建坪 12.64,主 + 陽9.22,2樓/7樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/9091GL?breadcrumb=list,有陽台警衛管理具垃圾處理有 531 人也在關注這間👀,有 531 人也在關注這間👀,397萬,350,
2025_10_15 22_29_44,5,https://www.sinyi.com.tw//buy/house/6648KF?breadcrumb=list,酷惠宇樂觀雙平面車位惠宇樂觀,台中市北屯區太原路三段,大樓,5.2年,建坪 60.53,主 + 陽25.31,2樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6648KF?breadcrumb=list,有裝潢廁所開窗房間皆有窗有 112 人也在關注這間👀,有 112 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/3419NP?breadcrumb=list,博館匯兩房平車衛浴開窗博館匯,台中市西區文化街,大樓,6.9年,建坪 37.15,主 + 陽17.86,7樓/14樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/3419NP?breadcrumb=list,有裝潢有景觀前後陽台有 45 人也在關注這間👀,有 45 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/6882PS?breadcrumb=list,未來藍線元心璽苑三房平車,台中市北區成功路,大樓,5.8年,建坪 47.67,主 + 陽22.89,8樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6882PS?breadcrumb=list,有裝潢有景觀前後陽台有 686 人也在關注這間👀,有 686 人也在關注這間👀,"1,880萬","1,785",坡道平面車位
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/5247CL?breadcrumb=list,俗啦！全室翻新三房平車,台中市太平區溪洲路,華廈,31.7年,建坪 37.57,主 + 陽25.96,6樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5247CL?breadcrumb=list,有裝潢前後陽台有陽台有 1599 人也在關注這間👀,有 1599 人也在關注這間👀,"1,098萬",998,坡道平面車位
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/9094KL?breadcrumb=list,三房附車位．走路就到公園,台中市北屯區昌平路一段,大樓,4.3年,建坪 43.25,主 + 陽25.51,4樓/11樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9094KL?breadcrumb=list,有裝潢前後陽台有陽台有 313 人也在關注這間👀,有 313 人也在關注這間👀,"1,998萬","1,880",坡道機械車位
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/5241PC?breadcrumb=list,惠宇人本大業三房平車惠宇人本大業,台中市南屯區大業路,大樓,20.6年,建坪 58.29,主 + 陽35.45,14樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5241PC?breadcrumb=list,有裝潢有景觀前後陽台有 353 人也在關注這間👀,有 353 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/5739ZN?breadcrumb=list,三面採光！裝潢３房平車經貿之星,台中市北屯區中清路二段,大樓,12.4年,建坪 45.56,主 + 陽23.98,6樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5739ZN?breadcrumb=list,有裝潢有景觀有陽台有 734 人也在關注這間👀,有 734 人也在關注這間👀,"1,898萬","1,798",坡道平面車位
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/5490DN?breadcrumb=list,近中山醫｜輕裝修｜震後宅文心大三元-白金...,台中市南區復興路一段,大樓,19.8年,建坪 25.82,主建物16.55,12樓/12樓,1房2廳1衛,https://www.sinyi.com.tw/buy/house/5490DN?breadcrumb=list,有裝潢房間皆有窗警衛管理有 346 人也在關注這間👀,有 346 人也在關注這間👀,888萬,798,
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/9381WN?breadcrumb=list,近美術館柳川大三房羅浮世家,台中市西區樂群街,大樓,32.1年,建坪 38.46,主 + 陽30.3,2樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9381WN?breadcrumb=list,有裝潢前後陽台有陽台有 537 人也在關注這間👀,有 537 人也在關注這間👀,"1,098萬",998,
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/3089CN?breadcrumb=list,捷運旁三房近公園全聯東正王朝B,台中市北屯區熱河路二段,華廈,32.1年,建坪 34.61,主 + 陽27.11,9樓/10樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3089CN?breadcrumb=list,有裝潢前後陽台有陽台有 279 人也在關注這間👀,有 279 人也在關注這間👀,988萬,938,
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/6899HR?breadcrumb=list,勝美誠高樓三房平車勝美誠,台中市太平區太順路,大樓,8.3年,建坪 48.77,主 + 陽27.21,15樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6899HR?breadcrumb=list,有裝潢前後陽台有陽台有 335 人也在關注這間👀,有 335 人也在關注這間👀,"1,800萬","1,596",坡道平面車位
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/3639XB?breadcrumb=list,中科國安藍海帝國視野三房富宇藍海帝國,台中市西屯區國安一路,大樓,18.1年,建坪 42.59,主 + 陽24.72,6樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3639XB?breadcrumb=list,有裝潢有景觀有陽台有 501 人也在關注這間👀,有 501 人也在關注這間👀,"2,288萬","1,960",坡道平面車位
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/8771PY?breadcrumb=list,※大觀園三房附車位熊貓大觀園,台中市西屯區西屯路二段,大樓,27.0年,建坪 33.61,主 + 陽23.34,2樓/13樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8771PY?breadcrumb=list,前後陽台有陽台警衛管理有 442 人也在關注這間👀,有 442 人也在關注這間👀,"1,498萬","1,268",坡道機械車位
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/7227WX?breadcrumb=list,專任西區免千萬大三房平車,台中市西區成功路,大樓,41.2年,建坪 55.57,主建物38.27,4樓/11樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/7227WX?breadcrumb=list,有裝潢有陽台房間皆有窗有 1491 人也在關注這間👀,有 1491 人也在關注這間👀,"1,105萬",968,升降平面車位
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/1861RY?breadcrumb=list,邊間低總價採光三房,台中市北區德化街,公寓,46.7年,建坪 23.57,主建物23.57,5樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1861RY?breadcrumb=list,有裝潢有陽台廁所開窗有 0 人也在關注這間👀,有 0 人也在關注這間👀,加入最愛,668,
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/0396RF?breadcrumb=list,謙若樹稀有視野三房平車昂峰謙若樹,台中市北屯區敦富一街,大樓,5.0年,建坪 45.22,主 + 陽24.23,7樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0396RF?breadcrumb=list,有裝潢有景觀前後陽台有 91 人也在關注這間👀,有 91 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/6858HF?breadcrumb=list,近大慶中山醫雙衛浴兩房ROOM28,台中市南區大慶街一段,大樓,17.2年,建坪 38.61,主 + 陽24.22,3樓/12樓,2房2廳2衛1室,https://www.sinyi.com.tw/buy/house/6858HF?breadcrumb=list,有裝潢廁所開窗警衛管理有 94 人也在關注這間👀,有 94 人也在關注這間👀,(含車位價),加入最愛,坡道機械車位
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/0748AR?breadcrumb=list,登陽高樓朝南三房Ｂ１平車登陽穗悅,台中市北屯區松竹路一段,大樓,9.9年,建坪 51.05,主 + 陽28.5,13樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0748AR?breadcrumb=list,有裝潢有景觀前後陽台有 178 人也在關注這間👀,有 178 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/2836HV?breadcrumb=list,麗晨卓爾露臺戶稀有釋出麗晨卓爾,台中市北屯區景賢路,大樓,8.8年,建坪 58.39,主 + 陽31.73,2樓/17樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2836HV?breadcrumb=list,有裝潢前後陽台有陽台有 59 人也在關注這間👀,有 59 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/0704VF?breadcrumb=list,店長推薦上安學區三房平車中港假期,台中市西屯區至善路,大樓,27.4年,建坪 36.5,主 + 陽22.28,13樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0704VF?breadcrumb=list,有裝潢有景觀前後陽台有 418 人也在關注這間👀,有 418 人也在關注這間👀,"1,788萬","1,688",坡道平面車位
2025_10_15 22_29_48,6,https://www.sinyi.com.tw//buy/house/9986JT?breadcrumb=list,水岸之星視野三房平車水岸之星,台中市太平區新興二街,大樓,11.8年,建坪 48.53,主 + 陽25.49,14樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9986JT?breadcrumb=list,有裝潢前後陽台有陽台有 103 人也在關注這間👀,有 103 人也在關注這間👀,"1,658萬","1,488",坡道平面車位
2025_10_15 22_29_56,7,https://www.sinyi.com.tw//buy/house/0320MB?breadcrumb=list,潭子四房雙併附車位讚,台中市潭子區中山路一段,大樓,31.2年,建坪 52.03,主 + 陽38.21,7樓/17樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/0320MB?breadcrumb=list,有裝潢有陽台房間皆有窗有 318 人也在關注這間👀,有 318 人也在關注這間👀,"1,398萬","1,198",坡道機械車位
2025_10_15 22_29_56,7,https://www.sinyi.com.tw//buy/house/8055RQ?breadcrumb=list,新青安美術館三房河畔視野美術TOP,台中市西區五權路,大樓,26.6年,建坪 32.74,主 + 陽25.34,6樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8055RQ?breadcrumb=list,有裝潢有景觀前後陽台有 2855 人也在關注這間👀,有 2855 人也在關注這間👀,"1,128萬",898,
2025_10_15 22_29_56,7,https://www.sinyi.com.tw//buy/house/7138VW?breadcrumb=list,向上微風全新未住兩房車位,台中市西區精誠二十四街,華廈,1.2年,建坪 33.62,主 + 陽18.99,5樓/7樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/7138VW?breadcrumb=list,有景觀前後陽台有陽台有 440 人也在關注這間👀,有 440 人也在關注這間👀,"1,888萬","1,788",坡道機械車位
2025_10_15 22_29_56,7,https://www.sinyi.com.tw//buy/house/7392RJ?breadcrumb=list,大降價～敦化公園３房繁榮八佰-A棟,台中市北屯區后庄北路,大樓,32.8年,建坪 30.19,主 + 陽24.16,4樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/7392RJ?breadcrumb=list,有陽台房間皆有窗警衛管理有 1934 人也在關注這間👀,有 1934 人也在關注這間👀,938萬,790,
2025_10_15 22_29_56,7,https://www.sinyi.com.tw//buy/house/2300RK?breadcrumb=list,店長推薦國聚之幸兩房平車國聚之幸,台中市西屯區福科路,大樓,6.9年,建坪 39.91,主 + 陽19.17,10樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/2300RK?breadcrumb=list,有裝潢有景觀有陽台有 662 人也在關注這間👀,有 662 人也在關注這間👀,"2,180萬","1,888",坡道平面車位
2025_10_15 22_29_56,7,https://www.sinyi.com.tw//buy/house/4072NT?breadcrumb=list,重新整理近捷運北歐風一房,台中市西屯區四川三街,華廈,34.1年,建坪 8,主 + 陽5.09,6樓/6樓,1房1衛,https://www.sinyi.com.tw/buy/house/4072NT?breadcrumb=list,有陽台警衛管理近公園有 1056 人也在關注這間👀,有 1056 人也在關注這間👀,388萬,268,
2025_10_15 22_29_56,7,https://www.sinyi.com.tw//buy/house/7237SB?breadcrumb=list,興大湛兩房車位樹海戶興大湛,台中市南區學府路,大樓,14.2年,建坪 31.14,主 + 陽17.78,2樓/14樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/7237SB?breadcrumb=list,有裝潢有景觀前後陽台有 231 人也在關注這間👀,有 231 人也在關注這間👀,"1,588萬","1,452",坡道機械車位
