抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,原始價格,目前價格,是否含車位價格,
2025_10_15 22_15_25,4,https://www.sinyi.com.tw//buy/house/7414GZ?breadcrumb=list,內湖捷運－稀有公寓３樓,台北市內湖區內湖路三段,公寓,48.8年,建坪 33.53,主 + 陽33.52,3樓/4樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/7414GZ?breadcrumb=list,有裝潢前後陽台有陽台有 543 人也在關注這間👀,有 543 人也在關注這間👀,"2,198萬","1,988",
2025_10_15 22_15_25,4,https://www.sinyi.com.tw//buy/house/6917MQ?breadcrumb=list,稀有【芸廬】１樓大空間芸廬,台北市大安區基隆路二段,大樓,32.6年,建坪 50.21,主建物30.81,1樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6917MQ?breadcrumb=list,有陽台廁所開窗房間皆有窗有 290 人也在關注這間👀,有 290 人也在關注這間👀,"5,188萬","4,580",
2025_10_15 22_15_25,4,https://www.sinyi.com.tw//buy/house/9054MG?breadcrumb=list,京王高樓豪邸美宅,台北市大同區承德路一段,大樓,3.0年,建坪 83.08,主 + 陽44.82,15樓/32樓,3房2廳3衛2室,https://www.sinyi.com.tw/buy/house/9054MG?breadcrumb=list,有景觀前後陽台有陽台有 23 人也在關注這間👀,有 23 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_15_25,4,https://www.sinyi.com.tw//buy/house/8911QS?breadcrumb=list,冠堤晶華精妝美居冠堤晶華-B區,台北市中山區民生東路一段,華廈,18.1年,建坪 15.88,主 + 陽9.63,5樓/7樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/8911QS?breadcrumb=list,有裝潢有陽台廁所開窗有 175 人也在關注這間👀,有 175 人也在關注這間👀,加入最愛,"1,688",
2025_10_15 22_15_25,4,https://www.sinyi.com.tw//buy/house/8808NY?breadcrumb=list,【專任】國語實小學區美宅荷廈,台北市中正區三元街,大樓,33.1年,建坪 11.14,主 + 陽8.18,3樓/12樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/8808NY?breadcrumb=list,有裝潢房間皆有窗警衛管理有 2789 人也在關注這間👀,有 2789 人也在關注這間👀,"1,458萬","1,225",
2025_10_15 22_15_25,4,https://www.sinyi.com.tw//buy/house/7417TL?breadcrumb=list,政大清境質感三房車位政大清境,台北市文山區政大二街,華廈,22.4年,建坪 41.38,主 + 陽25.33,5樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/7417TL?breadcrumb=list,警衛管理花園近公園有 267 人也在關注這間👀,有 267 人也在關注這間👀,"2,388萬","2,180",坡道平面車位
2025_10_15 22_15_25,4,https://www.sinyi.com.tw//buy/house/5101UJ?breadcrumb=list,【富域】低調奢華大器美邸,台北市北投區大興街,大樓,0.8年,建坪 94.84,主 + 陽44.87,5樓/27樓,3房2廳3衛1室,https://www.sinyi.com.tw/buy/house/5101UJ?breadcrumb=list,前後陽台有陽台廁所開窗有 41 人也在關注這間👀,有 41 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_15 22_15_25,4,https://www.sinyi.com.tw//buy/house/0814NQ?breadcrumb=list,湖光水色近捷運電梯宅醍湖,台北市內湖區內湖路二段,華廈/套房,2.7年,建坪 13.92,主建物7.38,1樓/5樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/0814NQ?breadcrumb=list,有陽台廁所開窗房間皆有窗有 404 人也在關注這間👀,有 404 人也在關注這間👀,加入最愛,"1,688",
2025_10_15 22_15_25,4,https://www.sinyi.com.tw//buy/house/2007GU?breadcrumb=list,優聖美四房◎享受美好生活優聖美地,台北市內湖區民權東路六段,大樓,14.7年,建坪 64.25,主 + 陽32.98,7樓/11樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/2007GU?breadcrumb=list,有景觀前後陽台有陽台有 90 人也在關注這間👀,有 90 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_15_25,4,https://www.sinyi.com.tw//buy/house/9674DW?breadcrumb=list,木柵低總價三房成家首選,台北市文山區興隆路四段,公寓,47.7年,建坪 22.42,主 + 陽22.42,4樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/9674DW?breadcrumb=list,有裝潢前後陽台有陽台有 579 人也在關注這間👀,有 579 人也在關注這間👀,加入最愛,"1,135",
2025_10_15 22_15_25,4,https://www.sinyi.com.tw//buy/house/4739RU?breadcrumb=list,［景觀］大自然森林學院大自然森林學院,台北市文山區福興路,華廈,34.5年,建坪 44.04,主 + 陽38.85,5樓/6樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4739RU?breadcrumb=list,有裝潢有景觀前後陽台有 1607 人也在關注這間👀,有 1607 人也在關注這間👀,"2,460萬","2,288",
2025_10_15 22_15_25,4,https://www.sinyi.com.tw//buy/house/1694MY?breadcrumb=list,雙捷運電梯管理大樓大福將,台北市大同區寧夏路,大樓,29.0年,建坪 17.94,主 + 陽11.02,7樓/14樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/1694MY?breadcrumb=list,有裝潢有景觀廁所開窗有 145 人也在關注這間👀,有 145 人也在關注這間👀,加入最愛,"1,580",
2025_10_15 22_15_25,4,https://www.sinyi.com.tw//buy/house/0112PG?breadcrumb=list,⭐力麒村上⭐好屋釋出力麒搖滾,台北市南港區南港路二段,大樓,16.9年,建坪 50.72,主 + 陽23.66,11樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0112PG?breadcrumb=list,有裝潢有景觀前後陽台有 146 人也在關注這間👀,有 146 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_15_25,4,https://www.sinyi.com.tw//buy/house/9166XD?breadcrumb=list,好運開中崙吉祥電梯四房吉祥華廈,台北市松山區南京東路五段,華廈,40.8年,建坪 43.84,主 + 陽37.44,3樓/7樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/9166XD?breadcrumb=list,有裝潢有陽台房間皆有窗有 513 人也在關注這間👀,有 513 人也在關注這間👀,"4,308萬","3,988",
2025_10_15 22_15_25,4,https://www.sinyi.com.tw//buy/house/3659CH?breadcrumb=list,高樓美景電梯兩房睿泰川曜睿泰川矅,台北市中正區詔安街,大樓,1.5年,建坪 38.82,主 + 陽18.26,9樓/11樓,2房2廳1.5衛,https://www.sinyi.com.tw/buy/house/3659CH?breadcrumb=list,毛胚屋有景觀有陽台有 1218 人也在關注這間👀,有 1218 人也在關注這間👀,"3,450萬","3,250",塔式車位
2025_10_15 22_15_25,4,https://www.sinyi.com.tw//buy/house/3600VH?breadcrumb=list,專約民生金碧園管理美廈金碧園,台北市中山區合江街,華廈,40.3年,建坪 40.05,主 + 陽37.82,4樓/7樓,2房2廳2衛1室,https://www.sinyi.com.tw/buy/house/3600VH?breadcrumb=list,有裝潢前後陽台有陽台有 1038 人也在關注這間👀,有 1038 人也在關注這間👀,"4,200萬","3,688",
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/7832QB?breadcrumb=list,樹山丘典雅三房附車位樹山丘2-捷運桃...,台北市北投區稻香路,華廈,4.0年,建坪 50.7,主 + 陽22.89,2樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/7832QB?breadcrumb=list,有裝潢有景觀有陽台有 145 人也在關注這間👀,有 145 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/2696CH?breadcrumb=list,附中學區方正美妝四房中南大廈,台北市大安區復興南路一段,大樓,46.8年,建坪 45.13,主 + 陽40.09,12樓/14樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/2696CH?breadcrumb=list,有裝潢前後陽台有陽台有 307 人也在關注這間👀,有 307 人也在關注這間👀,加入最愛,"5,688",
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/4485WH?breadcrumb=list,台北市二樓低總價面花園,台北市北投區大同街,公寓,47.9年,建坪 16.73,主 + 陽16.73,2樓/5樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/4485WH?breadcrumb=list,有裝潢近公園近捷運有 37008 人也在關注這間👀,有 37008 人也在關注這間👀,"1,150萬",998,
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/4066HT?breadcrumb=list,稀有好案石牌捷運靜巷三房,台北市北投區東陽街,公寓,49.3年,建坪 27.63,主 + 陽27.63,3樓/4樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/4066HT?breadcrumb=list,有裝潢前後陽台有陽台有 1703 人也在關注這間👀,有 1703 人也在關注這間👀,"2,210萬","1,980",
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/9708BP?breadcrumb=list,忠孝復興住辦萬象大廈,台北市大安區安東街,大樓,43.8年,建坪 23.46,主建物15.12,5樓/12樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/9708BP?breadcrumb=list,警衛管理具垃圾處理近公園有 1157 人也在關注這間👀,有 1157 人也在關注這間👀,"2,188萬","1,876",
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/6413KX?breadcrumb=list,雙主臥四房車位晏京豪邸中正晏京,台北市中正區汀州路二段,大樓,8.3年,建坪 79.65,主 + 陽44.18,6樓/19樓,4房2廳3衛,https://www.sinyi.com.tw/buy/house/6413KX?breadcrumb=list,有裝潢前後陽台有陽台有 1587 人也在關注這間👀,有 1587 人也在關注這間👀,"9,460萬","8,300",坡道平面車位
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/5389WR?breadcrumb=list,南京捷運電梯華廈,台北市松山區寶清街,華廈,29.1年,建坪 22.9,主 + 陽9.37,5樓/5樓,2房2廳1衛(含加蓋2房),https://www.sinyi.com.tw/buy/house/5389WR?breadcrumb=list,有景觀有陽台廁所開窗有 2161 人也在關注這間👀,有 2161 人也在關注這間👀,"2,280萬","1,998",
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/5846FN?breadcrumb=list,阿曼學學★高樓兩房阿曼學學,台北市中正區汀州路二段,大樓,3.9年,建坪 23.43,主 + 陽13.3,17樓/18樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/5846FN?breadcrumb=list,有景觀有陽台廁所開窗有 1956 人也在關注這間👀,有 1956 人也在關注這間👀,"3,598萬","3,258",
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/5622TV?breadcrumb=list,【ＶＲ】南方莊園雅緻尊邸南方莊園,台北市文山區辛亥路四段,大樓,5.5年,建坪 56.17,主 + 陽29.33,12樓/26樓,2房2廳2衛1室,https://www.sinyi.com.tw/buy/house/5622TV?breadcrumb=list,有裝潢有景觀有陽台有 99 人也在關注這間👀,有 99 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/5475MR?breadcrumb=list,美崙街店辦華麗登場,台北市士林區美崙街,店面/辦公,44.4年,建坪 41.46,主建物31.47,1樓/7樓,1廳0.5衛(含加蓋0.5衛),https://www.sinyi.com.tw/buy/house/5475MR?breadcrumb=list,毛胚屋警衛管理具垃圾處理有 150 人也在關注這間👀,有 150 人也在關注這間👀,"4,200萬","3,980",
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/3416YP?breadcrumb=list,生活派對挑高一房車位生活派對,台北市內湖區民權東路六段,華廈,22.9年,建坪 23.62,主 + 陽12.36,2樓/8樓,1房2廳1衛,https://www.sinyi.com.tw/buy/house/3416YP?breadcrumb=list,有裝潢房間皆有窗警衛管理有 930 人也在關注這間👀,有 930 人也在關注這間👀,"2,098萬","1,850",坡道機械車位
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/7226GC?breadcrumb=list,大自然綠意一樓大自然世界,台北市北投區行義路,華廈,40.8年,建坪 31.08,主建物25.32,1樓/7樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/7226GC?breadcrumb=list,有裝潢房間皆有窗警衛管理有 1492 人也在關注這間👀,有 1492 人也在關注這間👀,"1,678萬","1,450",
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/4587AW?breadcrumb=list,新生金華高樓精緻美廈修德園大廈,台北市大安區和平東路一段,大樓/辦公,47.2年,建坪 38.23,主 + 陽34.08,12樓/12樓,2房2廳2衛1室,https://www.sinyi.com.tw/buy/house/4587AW?breadcrumb=list,有裝潢有景觀房間皆有窗有 466 人也在關注這間👀,有 466 人也在關注這間👀,"4,080萬","3,980",
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/3759KD?breadcrumb=list,天母翠峰★大３房美廈翠峰大廈,台北市士林區中山北路七段,華廈,45.5年,建坪 84.52,主 + 陽72.09,2樓/7樓,3房2廳3衛1室,https://www.sinyi.com.tw/buy/house/3759KD?breadcrumb=list,房間皆有窗警衛管理具垃圾處理有 904 人也在關注這間👀,有 904 人也在關注這間👀,"5,750萬","4,650",
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/25201Y?breadcrumb=list,信義計畫區豪邸冠德遠見,台北市信義區信義路五段,大樓,17.8年,建坪 190.36,主 + 陽103.44,12樓/27樓,5房4廳6衛,https://www.sinyi.com.tw/buy/house/25201Y?breadcrumb=list,有裝潢有景觀前後陽台有 1148 人也在關注這間👀,有 1148 人也在關注這間👀,"28,600萬","24,000",兩個以上車位
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/4398QL?breadcrumb=list,專任力行雅致三房車位力行新城,台北市中山區通北街,華廈,26.4年,建坪 47.31,主 + 陽29.63,2樓/9樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4398QL?breadcrumb=list,有裝潢有景觀前後陽台有 120 人也在關注這間👀,有 120 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/0413BM?breadcrumb=list,獨家★敦南紅樓★美邸紅樓,台北市大安區敦化南路二段,大樓,39.9年,建坪 58.49,主 + 陽46.04,12樓/17樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/0413BM?breadcrumb=list,前後陽台有陽台警衛管理有 488 人也在關注這間👀,有 488 人也在關注這間👀,加入最愛,"5,988",
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/0925PC?breadcrumb=list,降價｜大面窗綠景方正三房,台北市北投區珠海路,公寓,43.8年,建坪 29.88,主 + 陽29.17,4樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0925PC?breadcrumb=list,有裝潢有景觀有陽台有 1285 人也在關注這間👀,有 1285 人也在關注這間👀,"1,580萬","1,398",
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/4741QR?breadcrumb=list,好運開松山捷運２房車位松河大美,台北市松山區松河街,大樓/辦公,10.5年,建坪 32.62,主 + 陽17.62,2樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/4741QR?breadcrumb=list,有裝潢前後陽台有陽台有 1046 人也在關注這間👀,有 1046 人也在關注這間👀,"3,688萬","3,280",其他
2025_10_15 22_15_30,5,https://www.sinyi.com.tw//buy/house/4584PX?breadcrumb=list,中山國小資電梯套房,台北市中山區錦州街,大樓,41.1年,建坪 11.45,主 + 陽9.14,10樓/13樓,1房1衛,https://www.sinyi.com.tw/buy/house/4584PX?breadcrumb=list,有裝潢房間皆有窗警衛管理有 37 人也在關注這間👀,有 37 人也在關注這間👀,加入最愛,798,
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/0046TF?breadcrumb=list,古亭匯邊間採光美宅古亭匯,台北市中正區南昌路二段,大樓,5.0年,建坪 29.53,主 + 陽16.12,4樓/14樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/0046TF?breadcrumb=list,廁所開窗房間皆有窗警衛管理有 888 人也在關注這間👀,有 888 人也在關注這間👀,加入最愛,"4,280",
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/4763VP?breadcrumb=list,士林一層一戶邊間３房美寓,台北市士林區社中街,公寓,43.8年,建坪 32.89,主 + 陽29.57,4樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/4763VP?breadcrumb=list,有裝潢前後陽台有陽台有 1910 人也在關注這間👀,有 1910 人也在關注這間👀,"1,880萬","1,750",
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/0127RD?breadcrumb=list,試院路稀有一樓大空間,台北市文山區試院路,公寓,39.8年,建坪 43.02,主建物36.71,1樓/5樓,7房2廳2衛,https://www.sinyi.com.tw/buy/house/0127RD?breadcrumb=list,有裝潢有景觀前後陽台有 934 人也在關注這間👀,有 934 人也在關注這間👀,"2,280萬","1,900",
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/9827MR?breadcrumb=list,太平洋盛宴月桂莊園太平洋盛宴月桂區,台北市文山區興隆路二段,大樓,11.2年,建坪 46.88,主 + 陽27.33,13樓/13樓,1廳,https://www.sinyi.com.tw/buy/house/9827MR?breadcrumb=list,毛胚屋有景觀有陽台有 79 人也在關注這間👀,有 79 人也在關注這間👀,(含車位價),加入最愛,塔式車位
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/7474KC?breadcrumb=list,第一次～距離靜心這麼近ෆ,台北市文山區景華街,公寓,54.2年,建坪 38.02,主 + 陽38.01,4樓/4樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/7474KC?breadcrumb=list,有裝潢有景觀廁所開窗有 369 人也在關注這間👀,有 369 人也在關注這間👀,"2,388萬","2,250",
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/0508LW?breadcrumb=list,「開闊大器」松江質感一樓,台北市中山區松江路,店面/公寓,57.5年,建坪 36.82,主 + 陽36.82,1樓/4樓,1廳1衛,https://www.sinyi.com.tw/buy/house/0508LW?breadcrumb=list,有裝潢近公園近捷運有 693 人也在關注這間👀,有 693 人也在關注這間👀,"4,980萬","3,980",
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/2499TK?breadcrumb=list,正馬路★各行各業大店辦金門大廈,台北市中正區師大路,店面/辦公/大樓,43.9年,建坪 109.83,主建物45.86,1樓/12樓,1廳1衛1室,https://www.sinyi.com.tw/buy/house/2499TK?breadcrumb=list,有裝潢有景觀有陽台有 294 人也在關注這間👀,有 294 人也在關注這間👀,"6,500萬","5,800",兩個以上車位
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/6917AZ?breadcrumb=list,【新接】華威一邸,台北市大同區延平北路一段,大樓,1.5年,建坪 87.87,主 + 陽45.49,12樓/29樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/6917AZ?breadcrumb=list,毛胚屋前後陽台有陽台有 376 人也在關注這間👀,有 376 人也在關注這間👀,"12,077萬","11,290",坡道平面車位
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/2170VP?breadcrumb=list,欣隆１０１層峰景觀戶,台北市大同區鄭州路,大樓,2.6年,建坪 60.99,主 + 陽32.5,18樓/19樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2170VP?breadcrumb=list,有裝潢有景觀有陽台有 67 人也在關注這間👀,有 67 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/5432VF?breadcrumb=list,近未來捷運成家美宅,台北市萬華區莒光路,公寓,49.1年,建坪 29.85,主 + 陽25.38,4樓/5樓,3房2廳1衛,https://www.sinyi.com.tw/buy/house/5432VF?breadcrumb=list,有裝潢有陽台廁所開窗有 117 人也在關注這間👀,有 117 人也在關注這間👀,"2,188萬","1,998",
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/3595WC?breadcrumb=list,大直紅點漂亮Ａ９,台北市中山區植福路,辦公/大樓,1.3年,建坪 43.16,主 + 陽17.14,9樓/11樓,1廳,https://www.sinyi.com.tw/buy/house/3595WC?breadcrumb=list,毛胚屋有景觀有陽台有 475 人也在關注這間👀,有 475 人也在關注這間👀,"4,180萬","3,780",坡道平面車位
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/0314WC?breadcrumb=list,東湖捷運採光地點好公寓,台北市內湖區五分街,公寓,43.3年,建坪 31.15,主 + 陽31.15,5樓/5樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/0314WC?breadcrumb=list,有景觀前後陽台有陽台有 2370 人也在關注這間👀,有 2370 人也在關注這間👀,"1,980萬","1,680",
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/2494YM?breadcrumb=list,捷運電梯美式風格精品２房友座新生活,台北市內湖區內湖路二段,大樓,20.0年,建坪 36.65,主 + 陽25.51,2樓/12樓,2房2廳1衛1室(含加蓋0.5衛),https://www.sinyi.com.tw/buy/house/2494YM?breadcrumb=list,有裝潢房間皆有窗警衛管理有 1292 人也在關注這間👀,有 1292 人也在關注這間👀,"3,480萬","3,110",
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/9442LH?breadcrumb=list,①Ｗ１１０璞石麗緻附車位W110,台北市信義區光復南路,大樓,17.2年,建坪 33.27,主 + 陽16.87,6樓/18樓,1廳1衛,https://www.sinyi.com.tw/buy/house/9442LH?breadcrumb=list,毛胚屋有景觀警衛管理有 1046 人也在關注這間👀,有 1046 人也在關注這間👀,"3,980萬","3,580",坡道平面車位
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/5931FX?breadcrumb=list,瑞安信義三房坡平,台北市大安區信義路四段,大樓,預售,建坪 51.2,主+附 26.51,5樓/13樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/5931FX?breadcrumb=list,前後陽台有陽台廁所開窗有 246 人也在關注這間👀,有 246 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/1713WZ?breadcrumb=list,【靜心集】近捷運挑高店面靜心集,台北市文山區辛亥路五段,店面/華廈,8.2年,建坪 17.98,主建物11.95,1樓/9樓,1廳1衛1室(含加蓋1室),https://www.sinyi.com.tw/buy/house/1713WZ?breadcrumb=list,有裝潢警衛管理具垃圾處理有 259 人也在關注這間👀,有 259 人也在關注這間👀,"2,098萬","2,000",
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/9914TX?breadcrumb=list,稀有釋出宏盛得意山莊美景宏盛得意山莊-春...,台北市北投區三合街一段,華廈,7.5年,建坪 61.73,主 + 陽31.33,4樓/9樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9914TX?breadcrumb=list,有裝潢有景觀前後陽台有 510 人也在關注這間👀,有 510 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/6056SC?breadcrumb=list,【推薦】美堤遼闊視野景觀大直美堤花園-A...,台北市中山區敬業三路,大樓,25.3年,建坪 47.1,主 + 陽26.01,12樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6056SC?breadcrumb=list,有裝潢有景觀前後陽台有 908 人也在關注這間👀,有 908 人也在關注這間👀,"3,780萬","3,380",坡道平面車位
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/4401TX?breadcrumb=list,信義財經１０１世貿大樓信義財經大廈,台北市信義區信義路四段,辦公/大樓,35.3年,建坪 47.88,主 + 陽42.15,9樓/11樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/4401TX?breadcrumb=list,有裝潢有景觀有陽台有 288 人也在關注這間👀,有 288 人也在關注這間👀,"5,500萬","5,000",
2025_10_15 22_15_35,6,https://www.sinyi.com.tw//buy/house/2722TK?breadcrumb=list,♚東區捷運公園美廈♚,台北市大安區忠孝東路三段,華廈,53.7年,建坪 30.43,主 + 陽30.43,2樓/6樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/2722TK?breadcrumb=list,前後陽台有陽台房間皆有窗有 15 人也在關注這間👀,有 15 人也在關注這間👀,加入最愛,"3,488",
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/4100UQ?breadcrumb=list,好美龍門邊間大三房,台北市信義區福德街,公寓,40.2年,建坪 42.11,主 + 陽38.85,4樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4100UQ?breadcrumb=list,有裝潢有景觀有陽台有 170 人也在關注這間👀,有 170 人也在關注這間👀,加入最愛,"2,800",
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/3260HJ?breadcrumb=list,聯勤三喜輕奢美邸聯勤三喜,台北市內湖區民權東路六段,大樓,9.6年,建坪 60.73,主 + 陽31.03,3樓/11樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/3260HJ?breadcrumb=list,有裝潢有景觀前後陽台有 23 人也在關注這間👀,有 23 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/8855UM?breadcrumb=list,近景美捷運御華庭四房辦住御華庭大廈,台北市文山區景興路,大樓/辦公,33.1年,建坪 64.34,主 + 陽39.92,2樓/12樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/8855UM?breadcrumb=list,有裝潢前後陽台有陽台有 90 人也在關注這間👀,有 90 人也在關注這間👀,(含車位價),加入最愛,升降平面車位
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/5030LN?breadcrumb=list,松雍綠蔭臻品,台北市信義區松勇路,大樓,1.2年,建坪 93.44,主 + 陽58.52,4樓/16樓,1廳,https://www.sinyi.com.tw/buy/house/5030LN?breadcrumb=list,毛胚屋有景觀有陽台有 115 人也在關注這間👀,有 115 人也在關注這間👀,加入最愛,"19,088",
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/2826WD?breadcrumb=list,近捷運新婚首購置產美居屋,台北市中山區新生北路二段,華廈,41.2年,建坪 10.64,主 + 陽8.57,4樓/7樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/2826WD?breadcrumb=list,有裝潢有陽台警衛管理有 32 人也在關注這間👀,有 32 人也在關注這間👀,加入最愛,936,
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/5004QJ?breadcrumb=list,敦北南京臨路小巨蛋旁店面,台北市松山區南京東路四段,店面,0.8年,建坪 18.39,主建物13.44,1樓/15樓,1廳1衛,https://www.sinyi.com.tw/buy/house/5004QJ?breadcrumb=list,警衛管理具垃圾處理健身房有 206 人也在關注這間👀,有 206 人也在關注這間👀,"6,380萬","5,600",
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/3911JU?breadcrumb=list,宏普雙捷美妝小宅,台北市萬華區漢口街二段,套房,13.4年,建坪 13.49,主 + 陽8.68,6樓/15樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/3911JU?breadcrumb=list,有裝潢廁所開窗警衛管理有 23 人也在關注這間👀,有 23 人也在關注這間👀,加入最愛,"1,280",
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/2486XK?breadcrumb=list,天母中心★邊間電梯四房僑福園,台北市士林區天母西路,華廈,40.7年,建坪 50.3,主 + 陽42.9,6樓/7樓,4房2廳2衛1室,https://www.sinyi.com.tw/buy/house/2486XK?breadcrumb=list,有裝潢有景觀前後陽台有 758 人也在關注這間👀,有 758 人也在關注這間👀,"3,750萬","3,470",
2025_10_15 22_15_42,7,https://www.sinyi.com.tw//buy/house/7358VZ?breadcrumb=list,誠售大巨蛋８米巷１樓店辦,台北市大安區光復南路,店面/辦公,44.6年,建坪 36.93,主建物27.34,1樓/7樓,2房2廳1衛1室,https://www.sinyi.com.tw/buy/house/7358VZ?breadcrumb=list,有裝潢房間皆有窗警衛管理有 446 人也在關注這間👀,有 446 人也在關注這間👀,"7,000萬","5,980",
