抓取時間,搜尋結果第幾頁,物件超連結,物件標題,地址,房屋類型,屋齡,建坪,實際坪數,所在樓層,格局,額外資訊1,額外資訊2,原始價格,目前價格,是否含車位價格,
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/3133QV?breadcrumb=list,捷運高樓英倫亞灣,高雄市前鎮區康和路,大樓,1.9年,建坪 29.48,主 + 陽17.45,12樓/15樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/3133QV?breadcrumb=list,有裝潢有陽台房間皆有窗有 387 人也在關注這間👀,有 387 人也在關注這間👀,"1,468萬","1,198",坡道機械車位
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/8608JR?breadcrumb=list,享京城帝王輕奢美宅平車享京城,高雄市左營區富民路,大樓,5.7年,建坪 38.66,主 + 陽16.58,20樓/20樓,2房2廳1衛1室,https://www.sinyi.com.tw/buy/house/8608JR?breadcrumb=list,有裝潢有景觀有陽台有 1390 人也在關注這間👀,有 1390 人也在關注這間👀,"2,188萬","1,898",坡道平面車位
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/25913F?breadcrumb=list,漂亮兩房舒適宅和宜漂亮,高雄市苓雅區興中二路,大樓,6.7年,建坪 23.39,主 + 陽15.41,3樓/15樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/25913F?breadcrumb=list,有裝潢前後陽台有陽台有 98 人也在關注這間👀,有 98 人也在關注這間👀,加入最愛,758,
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/91125N?breadcrumb=list,前金捷運站採光車位宅達麗東京,高雄市前金區六合二路,大樓,4.3年,建坪 23.77,主 + 陽12.77,15樓/26樓,1房1廳1衛,https://www.sinyi.com.tw/buy/house/91125N?breadcrumb=list,有裝潢有景觀有陽台有 48 人也在關注這間👀,有 48 人也在關注這間👀,(含車位價),加入最愛,坡道機械車位
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/6863MD?breadcrumb=list,農十六亞歷山大稀有美兩房亞歷山大,高雄市鼓山區裕國街,大樓,20.1年,建坪 24.72,主 + 陽17.49,4樓/14樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/6863MD?breadcrumb=list,有裝潢有陽台房間皆有窗有 215 人也在關注這間👀,有 215 人也在關注這間👀,加入最愛,"1,098",
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/0843PH?breadcrumb=list,瑞隆近輕軌水見晴美宅平車,高雄市前鎮區瑞興街,華廈,1.4年,建坪 38.72,主 + 陽22.27,5樓/5樓,2房2廳2衛1室,https://www.sinyi.com.tw/buy/house/0843PH?breadcrumb=list,有裝潢前後陽台有陽台有 189 人也在關注這間👀,有 189 人也在關注這間👀,"1,638萬","1,550",一樓平面車位
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/4446WT?breadcrumb=list,高鐵商圈高樓採光靚美４房天邑,高雄市左營區民族一路,大樓,27.3年,建坪 39.43,主 + 陽27.94,13樓/14樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/4446WT?breadcrumb=list,有景觀前後陽台有陽台有 362 人也在關注這間👀,有 362 人也在關注這間👀,998萬,908,
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/0373PC?breadcrumb=list,福懋夢翔靜謐採光質感三房夢翔,高雄市前鎮區鄭和南路,大樓,19.6年,建坪 36.69,主 + 陽24.23,3樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0373PC?breadcrumb=list,有裝潢前後陽台有陽台有 562 人也在關注這間👀,有 562 人也在關注這間👀,"1,395萬","1,298",
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/8699KJ?breadcrumb=list,空中鳳城成家三房,高雄市鳳山區文化路,華廈,33.5年,建坪 32.88,主 + 陽27.01,2樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8699KJ?breadcrumb=list,前後陽台有陽台房間皆有窗有 454 人也在關注這間👀,有 454 人也在關注這間👀,998萬,898,
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/5537DM?breadcrumb=list,時代爵邸景觀邊間三房平車時代爵邸公爵區,高雄市左營區榮總路,大樓,27.3年,建坪 39.58,主 + 陽25.38,10樓/14樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5537DM?breadcrumb=list,有裝潢有景觀前後陽台有 1084 人也在關注這間👀,有 1084 人也在關注這間👀,"1,255萬","1,088",坡道平面車位
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/5257LG?breadcrumb=list,青耘｜市府旁高樓兩房車位青耘,高雄市苓雅區復興二路,大樓,4.8年,建坪 38.1,主 + 陽20.53,15樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/5257LG?breadcrumb=list,有裝潢有景觀前後陽台有 2358 人也在關注這間👀,有 2358 人也在關注這間👀,"1,598萬","1,438",其他
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/4239QS?breadcrumb=list,近獅甲捷運站裝潢２房車位心夢享,高雄市前鎮區景德路,華廈,8.7年,建坪 29.72,主 + 陽13.4,2樓/9樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/4239QS?breadcrumb=list,有裝潢有景觀有陽台有 2044 人也在關注這間👀,有 2044 人也在關注這間👀,"1,088萬",938,升降平面車位
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/18494E?breadcrumb=list,山海．捷運站旁四房雙車位美麗綻,高雄市新興區自立二路,大樓,9.3年,建坪 85.67,主 + 陽41.95,14樓/15樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/18494E?breadcrumb=list,有裝潢有景觀前後陽台有 1537 人也在關注這間👀,有 1537 人也在關注這間👀,"3,480萬","2,988",兩個以上車位
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/6997FG?breadcrumb=list,農１６高樓３房平車生活宅生活皇家,高雄市鼓山區大順一路,大樓,30.6年,建坪 46.8,主 + 陽26.57,18樓/20樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6997FG?breadcrumb=list,有裝潢有景觀前後陽台有 162 人也在關注這間👀,有 162 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/4203NN?breadcrumb=list,五甲商圈採光三房美屋,高雄市鳳山區南正二路,公寓,38.0年,建坪 25.67,主建物25.67,5樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4203NN?breadcrumb=list,有裝潢前後陽台有陽台有 1435 人也在關注這間👀,有 1435 人也在關注這間👀,568萬,470,
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/8809PS?breadcrumb=list,台積電景觀捷運福懋宅,高雄市楠梓區加昌路,大樓,0.9年,建坪 24.02,主 + 陽15.14,3樓/29樓,1房2廳1衛,https://www.sinyi.com.tw/buy/house/8809PS?breadcrumb=list,有陽台房間皆有窗警衛管理有 296 人也在關注這間👀,有 296 人也在關注這間👀,998萬,870,
2025_10_15 23_12_51,4,https://www.sinyi.com.tw//buy/house/6339LT?breadcrumb=list,小天母精選✨光境兩房平車人之初,高雄市三民區民族一路,大樓,28.9年,建坪 35.02,主 + 陽21.76,8樓/14樓,2房2廳2衛1室,https://www.sinyi.com.tw/buy/house/6339LT?breadcrumb=list,有景觀前後陽台有陽台有 99 人也在關注這間👀,有 99 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/6283SQ?breadcrumb=list,誠售美術館首排三房平車美術白天鵝,高雄市鼓山區美術東四路,大樓,2.1年,建坪 37.88,主 + 陽19.97,10樓/24樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6283SQ?breadcrumb=list,有裝潢有景觀有陽台有 3783 人也在關注這間👀,有 3783 人也在關注這間👀,"1,988萬","1,868",坡道平面車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/2189NP?breadcrumb=list,農１６精美三房平移車位飛揚,高雄市鼓山區龍勝路,大樓,19.9年,建坪 37.42,主 + 陽24.03,4樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2189NP?breadcrumb=list,有裝潢前後陽台有陽台有 1121 人也在關注這間👀,有 1121 人也在關注這間👀,"1,688萬","1,520",坡道機械車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/5764MW?breadcrumb=list,捷運前金站整層商辦,高雄市前金區中正四路,辦公/大樓,35.7年,建坪 173.56,主 + 陽125.81,5樓/12樓,1廳1衛6室,https://www.sinyi.com.tw/buy/house/5764MW?breadcrumb=list,有裝潢有景觀前後陽台有 116 人也在關注這間👀,有 116 人也在關注這間👀,"3,500萬","2,880",升降平面車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/9776DQ?breadcrumb=list,福山學區採光成家兩房博愛大道,高雄市左營區博愛四路,大樓,30.2年,建坪 25.28,主 + 陽18.75,8樓/28樓,2房2廳1衛1室,https://www.sinyi.com.tw/buy/house/9776DQ?breadcrumb=list,有裝潢有陽台房間皆有窗有 112 人也在關注這間👀,有 112 人也在關注這間👀,加入最愛,698,
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/0234FZ?breadcrumb=list,專約．德賢商圈三房平車,高雄市楠梓區德祥路,華廈,33.4年,建坪 42.38,主 + 陽27.89,4樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0234FZ?breadcrumb=list,前後陽台有陽台廁所開窗有 939 人也在關注這間👀,有 939 人也在關注這間👀,938萬,758,坡道平面車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/5124QD?breadcrumb=list,河堤維也納ＤＣ三房平車維也納DC,高雄市三民區明哲路,大樓,31.9年,建坪 65.74,主 + 陽42.07,9樓/18樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5124QD?breadcrumb=list,有裝潢有景觀前後陽台有 77 人也在關注這間👀,有 77 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/8914QR?breadcrumb=list,近高雄大學三房平車,高雄市橋頭區社邊路,華廈,1.7年,建坪 31.58,主 + 陽22.68,6樓/7樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8914QR?breadcrumb=list,有裝潢有陽台廁所開窗有 29 人也在關注這間👀,有 29 人也在關注這間👀,"1,398萬","1,238",一樓平面車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/1768LR?breadcrumb=list,【大河苑】河畔旁四房平車大河苑,高雄市楠梓區德豐街,大樓,12.9年,建坪 52.31,主 + 陽28.53,6樓/15樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/1768LR?breadcrumb=list,有裝潢前後陽台有陽台有 2224 人也在關注這間👀,有 2224 人也在關注這間👀,"1,688萬","1,498",坡道平面車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/0877UP?breadcrumb=list,首選這間高鐵旁雙平車豪邸LeMore站前...,高雄市左營區文府路,大樓,10.4年,建坪 82.2,主 + 陽37.69,2樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0877UP?breadcrumb=list,有裝潢前後陽台有陽台有 683 人也在關注這間👀,有 683 人也在關注這間👀,"3,600萬","3,200",兩個以上車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/7853CG?breadcrumb=list,近左營高鐵採光大三房平車陽光大樓,高雄市左營區大中二路,大樓,30.0年,建坪 44.2,主 + 陽30.65,4樓/24樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/7853CG?breadcrumb=list,有裝潢有景觀前後陽台有 1201 人也在關注這間👀,有 1201 人也在關注這間👀,"1,360萬","1,198",坡道平面車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/94120G?breadcrumb=list,約主＋陽約３１坪景觀平車,高雄市鳳山區北昌五街,大樓,12.3年,建坪 56.53,主 + 陽31.44,15樓/19樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/94120G?breadcrumb=list,有景觀前後陽台有陽台有 315 人也在關注這間👀,有 315 人也在關注這間👀,"1,758萬","1,498",坡道平面車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/0035VY?breadcrumb=list,新案河景三房車位達麗漾CITY,高雄市楠梓區金富街,大樓,5.8年,建坪 41.63,主 + 陽24.17,10樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/0035VY?breadcrumb=list,有裝潢前後陽台有陽台有 54 人也在關注這間👀,有 54 人也在關注這間👀,(含車位價),加入最愛,坡道機械車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/2274JK?breadcrumb=list,近美麗島精美兩房,高雄市新興區南華橫一路,華廈,31.4年,建坪 16.61,主 + 陽12.31,7樓/7樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/2274JK?breadcrumb=list,有裝潢有陽台房間皆有窗有 36 人也在關注這間👀,有 36 人也在關注這間👀,加入最愛,598,
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/0916AZ?breadcrumb=list,前金亞灣大三房雙平車豪邸聯上草玥,高雄市前金區旺盛街,大樓,6.3年,建坪 95.46,主 + 陽45.38,5樓/15樓,3房2廳2衛1室,https://www.sinyi.com.tw/buy/house/0916AZ?breadcrumb=list,有裝潢廁所開窗房間皆有窗有 84 人也在關注這間👀,有 84 人也在關注這間👀,(含車位價),加入最愛,兩個以上車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/9503JB?breadcrumb=list,高科大前景觀四房平車聯上峰景,高雄市楠梓區卓越路,大樓,10.1年,建坪 56.67,主 + 陽31.46,3樓/15樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/9503JB?breadcrumb=list,有裝潢有景觀前後陽台有 611 人也在關注這間👀,有 611 人也在關注這間👀,"1,688萬","1,588",坡道平面車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/6123QB?breadcrumb=list,白天鵝高樓裝潢美邸附平車美術白天鵝,高雄市鼓山區美術東四路,大樓,2.1年,建坪 37.89,主 + 陽19.99,20樓/24樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/6123QB?breadcrumb=list,有裝潢有陽台警衛管理有 293 人也在關注這間👀,有 293 人也在關注這間👀,"1,899萬","1,738",坡道平面車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/3892FV?breadcrumb=list,【學府天境】國王城堡國王城堡,高雄市鼓山區龍德路,大樓,11.3年,建坪 148.57,主 + 陽84.94,11樓/36樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/3892FV?breadcrumb=list,有裝潢毛胚屋有景觀有 236 人也在關注這間👀,有 236 人也在關注這間👀,"5,680萬","5,280",兩個以上車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/0332MD?breadcrumb=list,蓮池潭高樓景觀舒適宅水沐蓮華,高雄市左營區左營下路,大樓,10.9年,建坪 61.26,主 + 陽30.1,11樓/13樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/0332MD?breadcrumb=list,有景觀前後陽台有陽台有 664 人也在關注這間👀,有 664 人也在關注這間👀,"2,550萬","1,750",坡道平面車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/8026UH?breadcrumb=list,近Ｒ１５捷運站三房附平車保時捷,高雄市左營區華夏路,大樓,19.3年,建坪 45.05,主 + 陽24.71,6樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/8026UH?breadcrumb=list,有裝潢前後陽台有陽台有 2656 人也在關注這間👀,有 2656 人也在關注這間👀,"1,780萬","1,588",坡道平面車位
2025_10_15 23_12_56,5,https://www.sinyi.com.tw//buy/house/9378MF?breadcrumb=list,正勤優質成家宅正勤,高雄市前鎮區中華五路,大樓,31.2年,建坪 41.8,主 + 陽28.23,2樓/12樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/9378MF?breadcrumb=list,有裝潢廁所開窗房間皆有窗有 186 人也在關注這間👀,有 186 人也在關注這間👀,838萬,798,
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/0337VF?breadcrumb=list,新都２市中心學區宅含平車新都廳No2-園...,高雄市苓雅區永裕街,大樓,7.2年,建坪 43.62,主 + 陽22.52,5樓/15樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/0337VF?breadcrumb=list,有裝潢前後陽台有陽台有 901 人也在關注這間👀,有 901 人也在關注這間👀,"1,880萬","1,780",坡道平面車位
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/4263JP?breadcrumb=list,愛情海觀山三房採光美邸戀戀愛情海,高雄市左營區海明街,大樓,18.3年,建坪 40.12,主 + 陽26.14,9樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4263JP?breadcrumb=list,有裝潢有景觀前後陽台有 937 人也在關注這間👀,有 937 人也在關注這間👀,"1,320萬",998,
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/3195WM?breadcrumb=list,康橋高樓成家四房平車ABC康橋大廈,高雄市苓雅區正言路,大樓,36.0年,建坪 63.56,主 + 陽43.33,14樓/16樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/3195WM?breadcrumb=list,有裝潢房間皆有窗警衛管理有 1046 人也在關注這間👀,有 1046 人也在關注這間👀,"1,380萬","1,198",坡道平面車位
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/9920UX?breadcrumb=list,雙城匯首排高樓景三房平車雙城匯,高雄市鼓山區美術東四路,大樓,11.7年,建坪 89.56,主 + 陽52.65,22樓/24樓,3房2廳3衛,https://www.sinyi.com.tw/buy/house/9920UX?breadcrumb=list,有裝潢有景觀有陽台有 929 人也在關注這間👀,有 929 人也在關注這間👀,"4,300萬","3,900",坡道平面車位
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/6666TY?breadcrumb=list,文山美大２房２衛附平車,高雄市鳳山區北賢街,大樓,3.8年,建坪 39.98,主 + 陽20.02,7樓/15樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/6666TY?breadcrumb=list,有裝潢有景觀前後陽台有 2143 人也在關注這間👀,有 2143 人也在關注這間👀,"1,399萬","1,199",坡道平面車位
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/6824QV?breadcrumb=list,知一二高樓景觀三房平車知一二,高雄市仁武區大正路,大樓,3.3年,建坪 42.45,主 + 陽22.71,15樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6824QV?breadcrumb=list,有裝潢有景觀前後陽台有 219 人也在關注這間👀,有 219 人也在關注這間👀,"1,488萬","1,398",坡道平面車位
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/6457GQ?breadcrumb=list,武廟近捷運好成家２樓,高雄市苓雅區武廟路,公寓,43.7年,建坪 31.94,主 + 陽27.9,2樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6457GQ?breadcrumb=list,前後陽台有陽台房間皆有窗有 918 人也在關注這間👀,有 918 人也在關注這間👀,670萬,618,
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/6274BY?breadcrumb=list,帝王樓層三房平車景觀宅天天微笑,高雄市楠梓區朝明路,大樓,8.7年,建坪 40.57,主 + 陽18.75,15樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/6274BY?breadcrumb=list,有裝潢有陽台廁所開窗有 501 人也在關注這間👀,有 501 人也在關注這間👀,"1,268萬","1,138",坡道平面車位
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/6170JJ?breadcrumb=list,新光ＭＯＲＥ兩房精緻宅新光MORE,高雄市左營區大中二路,大樓,10.0年,建坪 24.42,主 + 陽16.36,14樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/6170JJ?breadcrumb=list,有景觀有陽台廁所開窗有 1652 人也在關注這間👀,有 1652 人也在關注這間👀,958萬,898,
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/0048AD?breadcrumb=list,近獅甲捷運幸福成家２房車心夢享,高雄市前鎮區景德路,華廈,8.7年,建坪 25.65,主 + 陽13.67,7樓/9樓,2房1廳1衛,https://www.sinyi.com.tw/buy/house/0048AD?breadcrumb=list,有裝潢有景觀有陽台有 1261 人也在關注這間👀,有 1261 人也在關注這間👀,998萬,898,升降機械車位
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/4035BC?breadcrumb=list,【翡翠流域】歡迎約看賞屋,高雄市左營區桃子園路,大樓,5.2年,建坪 46.55,主 + 陽23.32,5樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/4035BC?breadcrumb=list,有裝潢前後陽台有陽台有 49 人也在關注這間👀,有 49 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/8700KQ?breadcrumb=list,河堤首排景觀美宅附平車弘揚大第,高雄市三民區河堤路,大樓,28.7年,建坪 49.13,主 + 陽31.12,14樓/14樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/8700KQ?breadcrumb=list,有裝潢有景觀警衛管理有 1068 人也在關注這間👀,有 1068 人也在關注這間👀,"1,588萬","1,398",坡道平面車位
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/5156WN?breadcrumb=list,輕奢．霞海高樓景觀宅侑城M+,高雄市左營區民族一路,大樓,5.9年,建坪 47.08,主 + 陽27.42,13樓/24樓,2房2廳2衛,https://www.sinyi.com.tw/buy/house/5156WN?breadcrumb=list,有裝潢有景觀前後陽台有 382 人也在關注這間👀,有 382 人也在關注這間👀,"1,880萬","1,680",坡道機械車位
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/0008PL?breadcrumb=list,前金國小旁４房,高雄市前金區自強二路,大樓,36.9年,建坪 51.5,主 + 陽40.54,10樓/12樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/0008PL?breadcrumb=list,有景觀有陽台房間皆有窗有 911 人也在關注這間👀,有 911 人也在關注這間👀,"1,198萬",998,
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/5129KQ?breadcrumb=list,【必看】近高醫精緻美三房香頌,高雄市三民區建工路,大樓,18.7年,建坪 36.47,主 + 陽23.53,2樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/5129KQ?breadcrumb=list,有裝潢有陽台廁所開窗有 888 人也在關注這間👀,有 888 人也在關注這間👀,"1,288萬","1,198",
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/0357UF?breadcrumb=list,近瑞豐國小面寬公寓一樓,高雄市鳳山區武營路,公寓,46.9年,建坪 27.18,主建物27.18,1樓/4樓,2房2廳2衛1室(含加蓋1室),https://www.sinyi.com.tw/buy/house/0357UF?breadcrumb=list,有裝潢廁所開窗近公園有 479 人也在關注這間👀,有 479 人也在關注這間👀,"1,280萬",998,
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/1184BQ?breadcrumb=list,陽台進出好採光四房景觀宅,高雄市三民區大福街,華廈,35.1年,建坪 44.26,主 + 陽35.91,6樓/7樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/1184BQ?breadcrumb=list,有裝潢有景觀前後陽台有 2965 人也在關注這間👀,有 2965 人也在關注這間👀,898萬,798,
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/1324FZ?breadcrumb=list,河堤景觀輕屋齡三房平車康朋街,高雄市三民區民族一路,大樓,9.8年,建坪 51.38,主 + 陽23.59,15樓/15樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/1324FZ?breadcrumb=list,有裝潢有景觀有陽台有 3256 人也在關注這間👀,有 3256 人也在關注這間👀,"1,950萬","1,789",坡道平面車位
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/0176QD?breadcrumb=list,校園首排三面採光四房平車校園芳鄰(公正路...,高雄市前鎮區公正路,華廈,25.9年,建坪 45.29,主 + 陽29.99,9樓/9樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/0176QD?breadcrumb=list,有景觀有陽台廁所開窗有 379 人也在關注這間👀,有 379 人也在關注這間👀,"1,480萬","1,350",坡道平面車位
2025_10_15 23_13_05,6,https://www.sinyi.com.tw//buy/house/2768QF?breadcrumb=list,近捷運武廟寬敞明亮２樓,高雄市苓雅區武廟路,公寓,43.7年,建坪 31.92,主 + 陽27.9,2樓/5樓,3房2廳2衛,https://www.sinyi.com.tw/buy/house/2768QF?breadcrumb=list,前後陽台有陽台近公園有 753 人也在關注這間👀,有 753 人也在關注這間👀,670萬,618,
2025_10_15 23_13_09,7,https://www.sinyi.com.tw//buy/house/0712FF?breadcrumb=list,【王牌大樓】四房車位露臺王牌大樓,高雄市楠梓區樂群路,大樓,30.3年,建坪 51.38,主 + 陽34.37,3樓/17樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/0712FF?breadcrumb=list,有景觀前後陽台有陽台有 1035 人也在關注這間👀,有 1035 人也在關注這間👀,"1,138萬","1,038",坡道機械車位
2025_10_15 23_13_09,7,https://www.sinyi.com.tw//buy/house/9526TC?breadcrumb=list,美術館精緻優質兩房京城米羅,高雄市鼓山區美術東八街,大樓,22.1年,建坪 25.08,主 + 陽17.17,14樓/14樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/9526TC?breadcrumb=list,有裝潢有景觀有陽台有 1369 人也在關注這間👀,有 1369 人也在關注這間👀,"1,188萬","1,088",
2025_10_15 23_13_09,7,https://www.sinyi.com.tw//buy/house/3650TT?breadcrumb=list,高鐵亮美大四房平車九品尊座,高雄市左營區文川路,大樓,26.8年,建坪 50.81,主 + 陽34.71,12樓/14樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/3650TT?breadcrumb=list,警衛管理具垃圾處理近公園有 61 人也在關注這間👀,有 61 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_13_09,7,https://www.sinyi.com.tw//buy/house/5351SK?breadcrumb=list,亞灣高樓景觀大２房平車三發晶沙,高雄市前鎮區光華二路,大樓,8.4年,建坪 36.42,主 + 陽20.43,14樓/18樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/5351SK?breadcrumb=list,有裝潢有景觀前後陽台有 153 人也在關注這間👀,有 153 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_13_09,7,https://www.sinyi.com.tw//buy/house/2923UM?breadcrumb=list,稀有釋出文化翡翠４房平車文化翡翠,高雄市前鎮區育樂路,大樓,17.4年,建坪 70.99,主 + 陽40.06,3樓/12樓,4房2廳2衛,https://www.sinyi.com.tw/buy/house/2923UM?breadcrumb=list,有裝潢有景觀前後陽台有 213 人也在關注這間👀,有 213 人也在關注這間👀,(含車位價),加入最愛,坡道平面車位
2025_10_15 23_13_09,7,https://www.sinyi.com.tw//buy/house/8875NY?breadcrumb=list,漢神商圈採光兩房,高雄市苓雅區光明街,大樓,41.9年,建坪 35.43,主 + 陽31.06,6樓/12樓,2房1廳2衛,https://www.sinyi.com.tw/buy/house/8875NY?breadcrumb=list,有裝潢有陽台房間皆有窗有 219 人也在關注這間👀,有 219 人也在關注這間👀,980萬,888,
2025_10_15 23_13_09,7,https://www.sinyi.com.tw//buy/house/8264ZP?breadcrumb=list,芳崗左岸大兩房＋車位芳崗左岸,高雄市楠梓區大學十街,大樓,9.8年,建坪 34.02,主 + 陽18.39,6樓/15樓,2房2廳1衛,https://www.sinyi.com.tw/buy/house/8264ZP?breadcrumb=list,有裝潢有景觀有陽台有 309 人也在關注這間👀,有 309 人也在關注這間👀,"1,398萬","1,298",坡道機械車位
